bay_id,rd_seg_dsc,lat,lon
4798,St Kilda Road between Commercial Road and Moubray Street,-37.83011482,144.9703428
690,Dorrit Street between Grattan Street and Faraday Street,-37.81356178,144.9713746
833,Palmerston Street between Nicholson Street and Station Street,-37.80898079,144.969147
4234,Macaulay Road between Albermarle Street and Eastwood Street,-37.80935405,144.9568546
4690,George Street between Powlett Street and Clarendon Street,-37.82567309,144.9625522
3098,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80503382,144.9573461
5541,Miles Street between Sturt Street and Moore Street,-37.81329105,144.9829451
5518,Wellington Parade between Simpson Street and Powlett Street,-37.81458304,144.9827235
3410,Kay Street between Station Street and Canning Street,-37.80772158,144.9662652
3063,Augusta Avenue between Pearl River Road and Wattle Road,-37.81111794,144.9573321
1999,Palmerston Street between Canning Street and Rathdowne Street,-37.81030198,144.9653022
4878,Abbotsford Street between Provost Street and Queensberry Street,-37.82908477,144.9695343
3402,Palmerston Street between Rathdowne Street and Drummond Street,-37.8076704,144.9664388
4091,Dryburgh Street between Ireland Street and Spencer Street,-37.80474565,144.9508299
4655,Lothian Street between Victoria Street and Queensberry Street,-37.82530319,144.9667128
595,Keppel Street between Cardigan Street and Swanston Street,-37.81382463,144.9740828
4177,Ingles Street between Turner Street and Lorimer Street,-37.80841695,144.9595582
1116,Faraday Street between Lygon Street and Cardigan Street,-37.81419055,144.9603271
4879,Dryburgh Street between Queensberry Street and Arden Street,-37.82908915,144.9695063
2572,Swanston Street between Elgin Street and College Crescent,-37.81356081,144.9578801
2659,Kavanagh Street between Power Street and Balston Street,-37.80447057,144.9494688
875,Cardigan Street between Faraday Street and Elgin Street,-37.81231931,144.9677514
7063,Munster Terrace between Victoria Street and Queensberry Street,-37.80457313,144.9589905
624,Faraday Street between Rathdowne Street and Drummond Street,-37.8089513,144.9720556
5159,Salmon Street between Turner Street and Lorimer Street,-37.81541938,144.9608913
1685,Barkly Street between Canning Street and Rathdowne Street,-37.81607184,144.9606426
5754,Speakmen Street between Stockmans Way and Smithfield Road,-37.81191028,144.9764223
6024,George Street between Hoddle Street and Simpson Street,-37.82146747,144.9461408
6519,Howard Street between Queensberry Street and Courtney Street,-37.81270847,144.9364954
6409,Arden Street between Curzon Street and Abbotsford Street,-37.82030901,144.9454865
6171,Molesworth Street between Harker Street and Abbotsford Street,-37.81940788,144.9449664
1659,Grant Street between St Kilda Road and Wells Street,-37.81290289,144.9716065
581,Lygon Street between Elgin Street and Palmerston Street,-37.80817971,144.9717008
2747,Keppel Street between Lygon Street and Palmerston Street,-37.80804,144.9660421
724,Faraday Street between Nicholson Street and Canning Street,-37.8093891,144.9694535
1674,Neill Street between Rathdowne Street and Canning Street,-37.81528964,144.9632997
6288,Lorimer Street between West Gate Bridge and Todd Road,-37.8194343,144.9486348
680,Drummond Street between Palmerston Street and Princes Street,-37.81475405,144.9716797
2362,Sturt Street between Southbank Boulevard and Grant Street,-37.81333638,144.9583004
1728,Grant Street between St Kilda Road and Wells Street,-37.81171269,144.9715458
728,Station Street between Palmerston Street and Kay Street,-37.80879968,144.9691861
4235,Albermarle Street between Chelmsford Street and Hardiman Street,-37.80935082,144.956826
6850,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.79615497,144.9582074
1679,Neill Street between Rathdowne Street and Canning Street,-37.81573919,144.9619652
5579,Douglas Street between Turner Street and Cook Street,-37.81088921,144.983347
3121,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80452345,144.9574444
2351,Swanston Street between Elgin Street and College Crescent,-37.81334244,144.9589553
4723,Lorimer Street between West Gate Bridge and Todd Road,-37.82532076,144.9629689
6102,Altona Street between Ormond Street and Kensington Road,-37.81922797,144.9459026
4833,Royal Parade between Leonard Street and Walker Street,-37.83129989,144.9662657
6706,Queensberry Street between Lothian Street and Dryburgh Street,-37.81040613,144.9698001
4445,Curzon Street between Miller Street and Victoria Street,-37.80314611,144.9504685
4993,Story Street between Royal Parade and Fitzgibbon Street,-37.83013252,144.966359
4042,Alexandra Avenue between Anderson Street and Walsh Street,-37.80453922,144.9523725
5304,Park Street between West Coburg Tramway and Royal Parade,-37.82822666,144.9652018
5513,Oak Street between Poplar Road and Manningham Street,-37.81484011,144.9826797
6155,Munster Terrace between Victoria Street and Queensberry Street,-37.82007148,144.9429829
5870,Royal Parade between Ievers Street and Park Street,-37.7984653,144.9653329
4256,Courtney Street between Blackwood Street and Wreckyn Street,-37.8092296,144.9556684
5466,Munster Terrace between Queensberry Street and Arden Street,-37.81043302,144.978342
4104,Lorimer Street between West Gate Bridge and Todd Road,-37.80424118,144.9509182
5569,Domain Street between Toorak Road and Bromby Street,-37.8117751,144.9831991
5397,Chetwynd Street between Rosslyn Street and Stanley Street,-37.81002289,144.9757047
4794,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.82997234,144.9707876
5575,Royal Parade between Gatehouse Street and MacArthur Road,-37.81109579,144.9833128
3759,Abbotsford Street between Miller Street and Victoria Street,-37.81058959,144.958688
5567,Benjamin Street between Story Street and Morrah Street,-37.81189537,144.9831792
6151,Degraves Street between Royal Parade and Fitzgibbon Street,-37.82003923,144.9430938
1300,Kavanagh Street between Power Street and Balston Street,-37.81895756,144.9595867
4226,Tennyson Street between Bellair Street and Southey Street,-37.80937376,144.9570297
5673,Douglas Street between Turner Street and Cook Street,-37.80996729,144.9788529
6048,Baillie Street between Curzon Street and Abbotsford Street,-37.82106402,144.9469486
5520,,-37.81447884,144.9827414
1748,Faraday Street between Rathdowne Street and Drummond Street,-37.81233841,144.9699604
6520,Arden Street between Errol Street and Curzon Street,-37.81265649,144.936464
5751,,-37.81183965,144.9757731
5689,Turner Street between Salmon Street and Douglas Street,-37.81008725,144.9799464
1658,Grant Street between Dodds Street and Sturt Street,-37.81288405,144.971671
1950,Fawkner Street between Southbank Boulevard and Fanning Street,-37.80872987,144.9706803
1352,Drummond Street between Grattan Street and Faraday Street,-37.81225586,144.9567703
1538,Barkly Street between Nicholson Street and Canning Street,-37.81424093,144.9710888
586,Cardigan Street between Faraday Street and Elgin Street,-37.81422587,144.9742692
579,Drummond Street between Faraday Street and Elgin Street,-37.80828125,144.9717475
2359,Intersection of Sturt Street and Grant Street,-37.81331768,144.9583644
1533,Swanston Street between Elgin Street and College Crescent,-37.81397476,144.9719899
1959,Palmerston Street between Canning Street and Rathdowne Street,-37.80895653,144.9698991
4228,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80937044,144.9569999
6510,Dryburgh Street between Ireland Street and Spencer Street,-37.81324846,144.9368305
6854,Arden Street between Laurens Street and Fogarty Street,-37.795828,144.9582505
5737,Haines Street between Curzon Street and Abbotsford Street,-37.81092016,144.9764723
2312,Balston Street between City Road and Kavanagh Street,-37.81071345,144.9679578
1733,Grant Street between Wells Street and Dodds Street,-37.81176666,144.9713643
6521,Arden Street between Leveson Street and Errol Street,-37.8126098,144.9364357
1691,Barkly Street between Canning Street and Rathdowne Street,-37.81629842,144.9598322
2377,Milton Street between Dudley Street and Walsh Street,-37.81392105,144.9562589
2374,Coventry Street between Dodds Street and Sturt Street,-37.81385308,144.9564966
5765,Miller Street between Curzon Street and Abbotsford Street,-37.81198301,144.976043
6910,Lorimer Street between West Gate Bridge and Todd Road,-37.81459062,144.9693496
580,Elgin Street between Rathdowne Street and Drummond Street,-37.80823048,144.9717241
1757,Rathdowne Street between Faraday Street and Elgin Street,-37.81433265,144.9625964
3192,McCrae Street between Wurundjeri Way and Batmans Hill Drive,-37.80828103,144.9546984
6681,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.81167106,144.9604544
614,Faraday Street between Canning Street and Rathdowne Street,-37.81006656,144.9723213
3112,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80455279,144.9573069
3401,Palmerston Street between Rathdowne Street and Drummond Street,-37.8058317,144.9507683
2152,Kavanagh Street between Power Street and Balston Street,-37.81052567,144.9608953
3123,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80447946,144.9574528
5526,,-37.81416868,144.9827942
5158,St Kilda Road between Moubray Street and High Street,-37.81539157,144.9608786
1954,Palmerston Street between Canning Street and Rathdowne Street,-37.80878575,144.9704872
7052,Graham Street between Westbourne Road and Sherwin Street,-37.80570433,144.9595112
862,Palmerston Street between Drummond Street and Lygon Street,-37.81419688,144.9688636
5022,Clarendon Street between Wellington Parade and George Street,-37.8302883,144.9658162
708,Little Palmerston Street between Rathdowne Street and Drummond Street,-37.8115604,144.9704511
934,Lygon Street between Elgin Street and Palmerston Street,-37.81343206,144.9683864
7062,Munster Terrace between Victoria Street and Queensberry Street,-37.8046311,144.9590173
714,Faraday Street between Nicholson Street and Canning Street,-37.81065694,144.9697883
704,Keppel Street between Lygon Street and Palmerston Street,-37.81238954,144.9705815
6906,Lorimer Street between West Gate Bridge and Todd Road,-37.79456955,144.9648849
5873,Olympic Boulevard between Punt Road and Batman Avenue,-37.79847843,144.9654565
3396,Palmerston Street between Canning Street and Rathdowne Street,-37.80594155,144.9508181
6156,Moubray Street between St Kilda Road and Punt Road,-37.82007954,144.9429551
5204,Albermarle Street between Chelmsford Street and Hardiman Street,-37.81071809,144.9515977
703,Palmerston Street between Lygon Street and Keppel Street,-37.81244024,144.9706051
8298,Bellair Street between MacAulay Road and Wolseley Parade,-37.80734888,144.9589533
736,Nicholson Street between Kay Street and Princes Street,-37.80853716,144.9688209
6141,Gipps Street between Powlett Street and Clarendon Street,-37.81993625,144.9434479
5303,Park Street between West Coburg Tramway and Royal Parade,-37.82822052,144.9651728
927,Barkly Street between Canning Street and Rathdowne Street,-37.81364554,144.9684842
705,Cemetery Road East between College Crescent and Lygon Street,-37.81174571,144.9705374
3400,Palmerston Street between Rathdowne Street and Drummond Street,-37.80585287,144.9507779
1099,Intersection of Cardigan Street and Keppel Street,-37.81610927,144.9612083
5912,Marne Street between Toorak Road and Domain Road,-37.80295329,144.9677652
2153,Balston Street between City Road and Kavanagh Street,-37.81054438,144.9608314
4654,Leicester Street between Pelham Street and Grattan Street,-37.82532917,144.9668939
3489,Drummond Street between Queensberry Street and Pelham Street,-37.80833892,144.9601745
986,Elgin Street between Rathdowne Street and Drummond Street,-37.81669896,144.9643856
4827,Hall Street between Lorimer Street and Turner Street,-37.83123656,144.9664815
4012,Hotham Street between Hoddle Street and Simpson Street,-37.80586112,144.9521399
4067,Hall Street between Lorimer Street and Turner Street,-37.80378489,144.9525055
626,Faraday Street between Rathdowne Street and Drummond Street,-37.80898703,144.9718244
798,Rathdowne Street between Neill Street and Princes Street,-37.81176792,144.9704226
792,Faraday Street between Canning Street and Rathdowne Street,-37.8129111,144.9709506
954,Palmerston Street between Lygon Street and Keppel Street,-37.81125751,144.9673896
2409,,-37.80955139,144.9715852
823,Barkly Street between Nicholson Street and Canning Street,-37.80957988,144.9694221
2660,Flinders Lane between Exhibition Street and Russell Street,-37.80440418,144.9492898
5156,Grattan Street between Flemington Road and Elizabeth Street,-37.82606291,144.9669003
825,Barkly Street between Nicholson Street and Canning Street,-37.80947408,144.9693734
912,Station Street between Palmerston Street and Kay Street,-37.81440745,144.9688341
5855,Baillie Street between Curzon Street and Abbotsford Street,-37.79840476,144.9647733
628,O'Connell Street between Victoria Street and Queensberry Street,-37.80893654,144.9718013
6139,Fitzgibbon Street between Story Street and Morrah Street,-37.81992012,144.9435033
